Adipiodon,Metformin,Nguy cơ suy thận cấp liên quan đến cả metformin và thuốc cản quang iod. Suy thận cấp làm tăng nguy cơ nhiễm toan lactic.,Tăng nguy cơ nhiễm toan lactic và suy thận cấp,"1. Bệnh nhân có MLCT > 30 ml/phút/1,73m2 và không có bằng chứng tổn thương thận cấp, được chỉ định tiêm thuốc cản quang đường tĩnh mạch hoặc tiêm thuốc cản quang đường động mạch tiếp xúc với thận thứ cấp (ví dụ: bơm thuốc vào tim phải, động mạch phổi, động mạch cảnh, động mạch dưới đòn, động mạch vành, động mạch mạc treo hay động mạch dưới động mạch thận): tiếp tục sử dụng metformin như bình thường. 2. Bệnh nhân (1) MLCT < 30 ml/phút/1,73m2 tiêm thuốc cản quang đường tĩnh mạch, đường động mạch tiếp xúc với thận thứ cấp, hoặc (2) Bệnh nhân tiêm thuốc cản quang đường động mạch tiếp xúc với thận đầu tiên (ví dụ: bơm thuốc vào tim trái, động mạch chủ ngực, động mạch chủ bụng trên động mạch thận hoặc động mạch thận) hoặc (3) Có tổn thương thận: Ngừng metformin trước hoặc tại thời điểm tiến hành thủ thuật chẩn đoán hình ảnh và không được dùng lại cho đến ít nhất 48 giờ sau đó. Sau 48 giờ, chỉ sử dụng lại metformin sau khi chức năng thận được đánh giá lại và cho thấy ổn định. * Lưu ý: - Các yếu tố nguy cơ: suy thận, suy tim, không đủ dịch hoặc thiếu dịch, sử dụng liều cao thuốc cản quang hoặc sử dụng đồng thời các thuốc độc tính trên thận khác. - Khuyến cáo về tương tác này không áp dụng trong trường hợp bơm thuốc cản quang iod để chụp X-quang tử cung - vòi trứng."
Levosulpirid,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Levosulpirid,Sparfloxacin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Methadon,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Moxifloxacin,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Moxifloxacin,Piperaquin/ dihydroartemisinin (piperaquin),Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Moxifloxacin,Sotalol,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Ondansetron,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Ondansetron,Sparfloxacin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Oxaliplatin,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Oxaliplatin,Sparfloxacin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Piperaquin/di hydroartemisinin (piperaquin),Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Piperaquin/dihydroartemisinin (piperaquin),Sotalol,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Piperaquin/dihydroartemisinin (piperaquin),Saquinavir +/- ritonavir,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Piperaquin/dihydroartemisinin (piperaquin),Sparfloxacin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sevofluran,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sevofluran,Sparfloxacin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sotalol,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sotalol,Sparfloxacin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sparfloxacin,Sulpirid,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sparfloxacin,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Sulpirid,Thioridazin,Hiệp đồng tăng tác dụng,"Tăng nguy cơ kéo dài khoảng QT, xoắn đỉnh","1. Chống chỉ định phối hợp ở các bệnh nhân có hội chứng QT kéo dài do di truyền hoặc mắc phải. 2. Trên các đối tượng bệnh nhân khác, tốt nhất nên tránh phối hợp các thuốc này. Trong trường hợp cần thiết phối hợp, cần đánh giá cẩn thận nguy cơ/lợi ích và lượng giá các yếu tố nguy cơ trên từng bệnh nhân, đặc biệt là rối loạn điện giải (hạ kali máu, hạ magie máu, hạ calci máu), nhịp tim chậm, nữ giới trước khi quyết định kê đơn."
Acid tranexamic,Clormadinon,Nguy cơ huyết khối khi sử dụng clormadinon tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa clormadinon. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Desogestrel,Nguy cơ huyết khối khi sử dụng desogestrel tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa desogestrel. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Dienogest,Nguy cơ huyết khối khi sử dụng dienogest tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa dienogest. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Drospirenon,Nguy cơ huyết khối khi sử dụng drospirenon tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa drospirenon. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Estradiol valerat,Nguy cơ huyết khối khi sử dụng estradiol valerat tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa estradiol valerat. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Estriol,Nguy cơ huyết khối khi sử dụng estriol tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa estriol. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Ethinyl estradiol,Nguy cơ huyết khối khi sử dụng ethinyl estradiol tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa ethinyl estradiol. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Etonogestrel,Nguy cơ huyết khối khi sử dụng etonogestrel tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa etonogestrel. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Gestoden,Nguy cơ huyết khối khi sử dụng gestoden tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa gestoden. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Levonorgestrel,Nguy cơ huyết khối khi sử dụng levonorgestrel tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa levonorgestrel. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Lynestrenol,Nguy cơ huyết khối khi sử dụng lynestrenol tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa lynestrenol. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Medroxypro gesteron,Nguy cơ huyết khối khi sử dụng medroxyprogeste ron tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa medroxyprogesteron. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Norgestrel,Nguy cơ huyết khối khi sử dụng norgestrel tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa noregestrel. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Norelgestro min,Nguy cơ huyết khối khi sử dụng norelgestromin tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa norelgestromin. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Acid tranexamic,Norethindron,Nguy cơ huyết khối khi sử dụng norethindron tăng lên khi phối hợp với acid tranexamic,Tăng nguy cơ biến cố huyết khối,"1. Chống chỉ định sử dụng acid tranexamic điều trị rong kinh ở bệnh nhân đang dùng thuốc tránh thai chứa norethindron. 2. Với các chỉ định khác của acid tranexamic, có thể sử dung ở người đang dùng thuốc tránh thai nhưng cần đặc biệt thận trọng. Lưu ý các yếu tố tăng nguy cơ: béo phì, hút thuốc lá, đặc biệt ở người trên 35 tuổi."
Ephedrin (sử dụng đường uống),Furazolidon,"Tăng tích lũy noradrenalin (norepinephrin). Tác dụng ức chế MAO của furazolidon do chất chuyển hóa của thuốc, xuất hiện chậm sau 5 - 10 ngày.","Tăng nguy cơ xuất hiện cơn tăng huyết áp (đau đầu, đánh trống ngực, cứng cổ, tăng huyết áp)","1. Chống chỉ định sử dụng ephedrin sử dụng đường uống đồng thời hoặc trong vòng 14 ngày trước đó có sử dụng furazolidon. 2. Đối với ephedrin sử dụng đường tiêm, cần sử dụng rất thận trọng trên bệnh nhân đang dùng furazolidon trong điều kiện giám sát huyết áp chặt chẽ."
Ephedrin (sử dụng đường uống),Xanh methylen (sử dụng đường tiêm tĩnh mạch),Tăng tích lũy noradrenalin (norepinephrin),"Tăng nguy cơ xuất hiện cơn tăng huyết áp (đau đầu, đánh trống ngực, cứng cổ, tăng huyết áp)","1. Chống chỉ định sử dụng ephedrin sử dụng đường uống đồng thời hoặc trong vòng 14 ngày trước đó có sử dụng linezolid. 2. Đối với ephedrin sử dụng đường tiêm, cần sử dụng rất thận trọng trên bệnh nhân đang dùng linezolid trong điều kiện giám sát huyết áp chặt chẽ."
Ephedrin (sử dụng đường uống),Xanh methylen (sử dụng đường tiêm tĩnh mạch),Tăng tích lũy noradrenalin (norepinephrin),"Tăng nguy cơ xuất hiện cơn tăng huyết áp (đau đầu, đánh trống ngực, cứng cổ, tăng huyết áp)","1. Chống chỉ định sử dụng ephedrin sử dụng đường uống đồng thời hoặc trong vòng 14 ngày trước đó có sử dụng xanh methylen. 2. Đối với ephedrin sử dụng đường tiêm, cần sử dụng rất thận trọng trên bệnh nhân đang dùng xanh methylen trong điều kiện giám sát huyết áp chặt chẽ."
Furazolidon,Phenylephrin (sử dụng đường uống),"Tăng tích lũy noradrenalin (norepinephrin). Tác dụng ức chế MAO của furazolidon do chất chuyển hóa của thuốc, xuất hiện chậm sau 5 - 10 ngày.","Tăng nguy cơ xuất hiện cơn tăng huyết áp (đau đầu, đánh trống ngực, cứng cổ, tăng huyết áp)","1. Chống chỉ định sử dụng phenylephrin sử dụng đường uống đồng thời hoặc trong vòng 14 ngày trước đó có sử dụng furazolidon. 2. Đối với phenylephrin sử dụng đường tiêm, cần sử dụng rất thận trọng trên bệnh nhân đang dùng furazolidon trong điều kiện giám sát huyết áp chặt chẽ."
Linezolid,Phenylephrin (sử dụng đường uống),Tăng tích lũy noradrenalin (norepinephrin),"Tăng nguy cơ xuất hiện cơn tăng huyết áp (đau đầu, đánh trống ngực, cứng cổ, tăng huyết áp)","1. Chống chỉ định sử dụng phenylephrin sử dụng đường uống đồng thời hoặc trong vòng 14 ngày trước đó có sử dụng linezolid. 2. Đối với phenylephrin sử dụng đường tiêm, cần sử dụng rất thận trọng trên bệnh nhân đang dùng linezolid trong điều kiện giám sát huyết áp chặt chẽ."
Phenylephrin (sử dụng đường uống),Xanh methylen (sử dụng đường tiêm tĩnh mạch),Tăng tích lũy noradrenalin (norepinephrin),"Tăng nguy cơ xuất hiện cơn tăng huyết áp (đau đầu, đánh trống ngực, cứng cổ, tăng huyết áp)","1. Chống chỉ định sử dụng phenylephrin sử dụng đường uống đồng thời hoặc trong vòng 14 ngày trước đó có sử dụng xanh methylen. 2. Đối với phenylephrin sử dụng đường tiêm, cần sử dụng rất thận trọng trên bệnh nhân đang dùng xanh methylen trong điều kiện giám sát huyết áp chặt chẽ."
Calci clorid,Ceftriaxon,Hình thành tủa calci - ceftriaxon tại mô phổi và thận khi dùng đồng thời đường tĩnh mạch ở trẻ sơ sinh,"Tạo kết tủa tại phổi và thận, có thể dẫn đến tử vong ở trẻ sơ sinh","1. Chống chỉ định sử dụng đồng thời ở trẻ sơ sinh (< 28 ngày tuổi). 2. Ở các đối tượng khác, không trộn lẫn calci và ceftriaxon trong cùng 1 đường truyền, dùng 2 thuốc theo 2 đường truyền tại 2 vị trí khác nhau hoặc dùng lần lượt từng thuốc sau đó khi tráng rửa đường truyền bằng dung môi tương hợp."
Calci glubionat,Ceftriaxon,Hình thành tủa calci - ceftriaxon tại mô phổi và thận khi dùng đồng thời đường tĩnh mạch ở trẻ sơ sinh,"Tạo kết tủa tại phổi và thận, có thể dẫn đến tử vong ở trẻ sơ sinh","1. Chống chỉ định sử dụng đồng thời ở trẻ sơ sinh (< 28 ngày tuổi). 2. Ở các đối tượng khác, không trộn lẫn calci và ceftriaxon trong cùng 1 đường truyền, dùng 2 thuốc theo 2 đường truyền tại 2 vị trí khác nhau hoặc dùng lần lượt từng thuốc sau đó khi tráng rửa đường truyền bằng dung môi tương hợp."
Calci gluconat,Ceftriaxon,Hình thành tủa calci - ceftriaxon tại mô phổi và thận khi dùng đồng thời đường tĩnh mạch ở trẻ sơ sinh,"Tạo kết tủa tại phổi và thận, có thể dẫn đến tử vong ở trẻ sơ sinh","1. Chống chỉ định sử dụng đồng thời ở trẻ sơ sinh (< 28 ngày tuổi). 2. Ở các đối tượng khác, không trộn lẫn calci và ceftriaxon trong cùng 1 đường truyền, dùng 2 thuốc theo 2 đường truyền tại 2 vị trí khác nhau hoặc dùng lần lượt từng thuốc sau đó khi tráng rửa đường truyền bằng dung môi tương hợp."
